Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)	1/75	0.3987378375403139	0.4399985355118768	0	0	1.9962788875832354	1.8354808726245206	EPHA2
Regulation of Stress Fiber Assembly (GO:0051492)	1/75	0.3987378375403139	0.4399985355118768	0	0	1.9962788875832354	1.8354808726245206	RHOC
Positive Regulation of Protein Localization to Membrane (GO:1905477)	1/75	0.3987378375403139	0.4399985355118768	0	0	1.9962788875832354	1.8354808726245206	EPHA2
Negative Regulation of Supramolecular Fiber Organization (GO:1902904)	1/76	0.4028099133876088	0.44295128257268246	0	0	1.9695652173913043	1.790906955583485	HSPA8
Glycoprotein Biosynthetic Process (GO:0009101)	1/76	0.4028099133876088	0.44295128257268246	0	0	1.9695652173913043	1.790906955583485	TNIP1
Regulation of Notch Signaling Pathway (GO:0008593)	1/76	0.4028099133876088	0.44295128257268246	0	0	1.9695652173913043	1.790906955583485	ARRDC1
Regulation of Rho Protein Signal Transduction (GO:0035023)	1/76	0.4028099133876088	0.44295128257268246	0	0	1.9695652173913043	1.790906955583485	ARHGDIA
Nucleosome Organization (GO:0034728)	1/77	0.4068546079658712	0.4459378578237584	0	0	1.9435545385202135	1.7478374030437036	DAXX
Cellular Response to UV (GO:0034644)	1/77	0.4068546079658712	0.4459378578237584	0	0	1.9435545385202135	1.7478374030437036	AURKB
Positive Regulation of Interleukin-6 Production (GO:0032755)	1/77	0.4068546079658712	0.4459378578237584	0	0	1.9435545385202135	1.7478374030437036	RELA
Nervous System Development (GO:0007399)	4/480	0.40693147309685757	0.4459378578237584	0	0	1.2439464674758793	1.1184453035818178	SZT2;ENC1;SLC2A1;VEGFA
Intracellular Monoatomic Cation Homeostasis (GO:0030003)	2/208	0.4105633900412297	0.44952971696490124	0	0	1.4353341364892638	1.2777702462160574	TPT1;MT1E
Regulation of Signal Transduction (GO:0009966)	2/209	0.4129092311924139	0.45170846067514936	0	0	1.4283296308050355	1.2633968223304917	SHARPIN;NUP62
Sphingolipid Metabolic Process (GO:0006665)	1/79	0.41486258304438367	0.45267464994266804	0	0	1.8935340022296545	1.6659462475110374	ELOVL1
Positive Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903322)	1/79	0.41486258304438367	0.45267464994266804	0	0	1.8935340022296545	1.6659462475110374	TNIP1
Regulation of TOR Signaling (GO:0032006)	1/79	0.41486258304438367	0.45267464994266804	0	0	1.8935340022296545	1.6659462475110374	F3
Regulation of Double-Strand Break Repair via Homologous Recombination (GO:0010569)	1/80	0.418826225476812	0.45504321928944724	0	0	1.86947349110255	1.6270012489912364	DMAP1
Regulation of mRNA Stability (GO:0043488)	1/80	0.418826225476812	0.45504321928944724	0	0	1.86947349110255	1.6270012489912364	KHSRP
Cholesterol Homeostasis (GO:0042632)	1/80	0.418826225476812	0.45504321928944724	0	0	1.86947349110255	1.6270012489912364	EHD1
Signal Transduction in Response to DNA Damage (GO:0042770)	1/80	0.418826225476812	0.45504321928944724	0	0	1.86947349110255	1.6270012489912364	MUC1
Proteolysis Involved in Protein Catabolic Process (GO:0051603)	1/80	0.418826225476812	0.45504321928944724	0	0	1.86947349110255	1.6270012489912364	FAU
Sterol Homeostasis (GO:0055092)	1/81	0.4227632105855747	0.4589277281720225	0	0	1.8460144927536233	1.5893133339349967	EHD1
Regulation of Interleukin-1 Beta Production (GO:0032651)	1/82	0.4266737163023815	0.46198715527962636	0	0	1.8231347289318305	1.5528289131910133	RELA
+ Reg of Transmembrane Receptor Prot Serine/Threonine Kinase Sgnlng Pway (GO:0090100)	1/82	0.4266737163023815	0.46198715527962636	0	0	1.8231347289318305	1.5528289131910133	TSC22D1
Negative Regulation of Blood Vessel Morphogenesis (GO:2000181)	1/82	0.4266737163023815	0.46198715527962636	0	0	1.8231347289318305	1.5528289131910133	RELA
Wnt Signaling Pathway (GO:0016055)	1/83	0.4305579194355335	0.46539863693670525	0	0	1.8008130081300813	1.5174972639842874	DDX3X
Negative Regulation of Protein Phosphorylation (GO:0001933)	1/83	0.4305579194355335	0.46539863693670525	0	0	1.8008130081300813	1.5174972639842874	CORO1C
Vascular Transport (GO:0010232)	1/84	0.4344159956364888	0.4691692752874079	0	0	1.7790291601187358	1.4832703454761853	SLC2A1
Regulation of Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051896)	2/219	0.4361096492428794	0.4705979123207602	0	0	1.3618352450469238	1.1301347456512876	HBEGF;VEGFA
Regulation of Organelle Assembly (GO:1902115)	1/85	0.4382481193704654	0.4717021742842414	0	0	1.7577639751552796	1.450102628171182	PLK2
Positive Regulation of Endocytosis (GO:0045807)	1/85	0.4382481193704654	0.4717021742842414	0	0	1.7577639751552796	1.450102628171182	FLOT1
Long-Chain Fatty Acid Metabolic Process (GO:0001676)	1/85	0.4382481193704654	0.4717021742842414	0	0	1.7577639751552796	1.450102628171182	ELOVL1
Transport Across Blood-Brain Barrier (GO:0150104)	1/86	0.4420544639269509	0.4753958599350006	0	0	1.736999147485081	1.417950935842378	SLC2A1
Defense Response to Gram-negative Bacterium (GO:0050829)	1/87	0.4458352015590699	0.47865048289209794	0	0	1.7167172227839569	1.386774298580214	RPL30
Positive Regulation of Endothelial Cell Migration (GO:0010595)	1/87	0.4458352015590699	0.47865048289209794	0	0	1.7167172227839569	1.386774298580214	VEGFA
Nuclear-Transcribed mRNA Catabolic Process (GO:0000956)	1/89	0.4533205388206351	0.4858646653406976	0	0	1.6775362318840579	1.3271925405481864	RNPS1
Cellular Response to Hormone Stimulus (GO:0032870)	1/89	0.4533205388206351	0.4858646653406976	0	0	1.6775362318840579	1.3271925405481864	HSPA8
Protein Polyubiquitination (GO:0000209)	2/228	0.4565659624240738	0.48893013191236256	0	0	1.3070215102383567	1.0247337405569459	SHARPIN;UBE2J2
Protein Localization (GO:0008104)	3/371	0.4586728454932602	0.49077220989118653	0	0	1.204363810741688	0.9387029265434472	EHD1;WDR45B;FLNA
Regulation of Double-Strand Break Repair (GO:2000779)	1/91	0.46070548583500864	0.4917033318121328	0	0	1.6400966183574879	1.27106881005469	DMAP1
ERAD Pathway (GO:0036503)	1/91	0.46070548583500864	0.4917033318121328	0	0	1.6400966183574879	1.27106881005469	UBE2J2
Glucose Homeostasis (GO:0042593)	1/91	0.46070548583500864	0.4917033318121328	0	0	1.6400966183574879	1.27106881005469	RPS6
Regulation of Osteoblast Differentiation (GO:0045667)	1/92	0.46436073144934814	0.49477226549892767	0	0	1.6219939480809047	1.2442211611369784	SNAI2
Positive Regulation of Cell Adhesion (GO:0045785)	1/92	0.46436073144934814	0.49477226549892767	0	0	1.6219939480809047	1.2442211611369784	VEGFA
Apoptotic Process (GO:0006915)	2/232	0.4655215362314477	0.4955929777497543	0	0	1.2840368137099334	0.9817705911392608	IRF1;BCL2L1
Regulation of Epithelial Cell Proliferation (GO:0050678)	1/93	0.467991379404529	0.49738782283446176	0	0	1.6042848141146817	1.218142127805352	VEGFA
Negative Regulation of Angiogenesis (GO:0016525)	1/93	0.467991379404529	0.49738782283446176	0	0	1.6042848141146817	1.218142127805352	RELA
Cellular Response to Peptide Hormone Stimulus (GO:0071375)	1/94	0.47159759402338564	0.5003823970030739	0	0	1.5869565217391304	1.1928028800138433	RELA
Positive Regulation of Double-Strand Break Repair (GO:2000781)	1/94	0.47159759402338564	0.5003823970030739	0	0	1.5869565217391304	1.1928028800138433	DMAP1
Regulation of TORC1 Signaling (GO:1903432)	1/96	0.4787373752182203	0.5075336083140531	0	0	1.553394355453852	1.1442351119421659	SZT2
Cellular Response to Oxygen-Containing Compound (GO:1901701)	3/383	0.47952628211129067	0.5079456193649649	0	0	1.1656346749226005	0.8566908679940927	TNIP1;RPL23;RELA
Regulation of Organelle Organization (GO:0033043)	1/97	0.48227126499574535	0.5104272187486246	0	0	1.5371376811594204	1.120955398683395	ARL6IP1
Defense Response to Gram-positive Bacterium (GO:0050830)	1/98	0.4857813679899366	0.5128590315966968	0	0	1.5212161960256985	1.0983129463465784	FAU
Positive Regulation of Hydrolase Activity (GO:0051345)	1/98	0.4857813679899366	0.5128590315966968	0	0	1.5212161960256985	1.0983129463465784	RHOC
Positive Regulation of Supramolecular Fiber Organization (GO:1902905)	1/98	0.4857813679899366	0.5128590315966968	0	0	1.5212161960256985	1.0983129463465784	AURKB
Positive Regulation of Autophagy (GO:0010508)	1/99	0.48926784314490374	0.5156818047764807	0	0	1.5056196391600118	1.07628497654719	PLK2
Positive Regulation of Cold-Induced Thermogenesis (GO:0120162)	1/99	0.48926784314490374	0.5156818047764807	0	0	1.5056196391600118	1.07628497654719	VEGFA
Positive Regulation of Developmental Process (GO:0051094)	2/244	0.4918616397098837	0.5179854114455125	0	0	1.2196416721964167	0.8654062887166812	CORO1C;VEGFA
Positive Regulation of Protein Localization (GO:1903829)	1/101	0.4961705404096493	0.5216573453022741	0	0	1.4753623188405798	1.0339864062616295	NUP62
Recombinational Repair (GO:0000725)	1/101	0.4961705404096493	0.5216573453022741	0	0	1.4753623188405798	1.0339864062616295	RFWD3
Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)	1/102	0.4995870752818399	0.524814568321734	0	0	1.4606830248242215	1.013675122988633	VEGFA
Calcium Ion Homeostasis (GO:0055074)	1/105	0.5096992787456984	0.5341109700481349	0	0	1.4183389074693422	0.9558673475457024	TPT1
Organic Anion Transport (GO:0015711)	1/105	0.5096992787456984	0.5341109700481349	0	0	1.4183389074693422	0.9558673475457024	SLC2A1
Positive Regulation of NF-kappaB Transcription Factor Activity (GO:0051092)	1/105	0.5096992787456984	0.5341109700481349	0	0	1.4183389074693422	0.9558673475457024	RELA
Regulation of Macroautophagy (GO:0016241)	1/106	0.5130247220670628	0.537152122362296	0	0	1.4047619047619047	0.9375819853502592	SNX5
Cell-Matrix Adhesion (GO:0007160)	1/107	0.5163277717823295	0.5397198866489095	0	0	1.3914410719168717	0.9197613309500592	ITGA5
Protein Catabolic Process (GO:0030163)	1/107	0.5163277717823295	0.5397198866489095	0	0	1.3914410719168717	0.9197613309500592	HSPA8
Positive Regulation of Multicellular Organismal Process (GO:0051240)	3/407	0.5200746236613653	0.5431890513796482	0	0	1.0950786255096099	0.715943756893834	FLOT1;ENO1;VEGFA
Regulation of MAPK Cascade (GO:0043408)	2/258	0.5215495138393157	0.5442815238997464	0	0	1.1521441605839415	0.7499894672209608	EPHA2;VEGFA
Regulation of G1/S Transition of Mitotic Cell Cycle (GO:2000045)	1/110	0.5261040516093859	0.5485834359016523	0	0	1.3529450870894828	0.8689374638767398	DDX3X
Regulation of Protein Ubiquitination (GO:0031396)	1/113	0.5356841197211021	0.5571993015787529	0	0	1.316511387163561	0.8217803898930015	DAXX
Lipid Transport (GO:0006869)	1/113	0.5356841197211021	0.5571993015787529	0	0	1.316511387163561	0.8217803898930015	PRELID3B
Mitotic Cell Cycle Phase Transition (GO:0044772)	1/113	0.5356841197211021	0.5571993015787529	0	0	1.316511387163561	0.8217803898930015	PLK2
Regulation of Interleukin-6 Production (GO:0032675)	1/114	0.5388345511641172	0.560017236222166	0	0	1.304796716685905	0.806816757454043	RELA
Protein Processing (GO:0016485)	1/115	0.5419637592781721	0.5628085192504095	0	0	1.2932875667429444	0.7922112457153181	F3
Protein Complex Oligomerization (GO:0051259)	1/116	0.5450718859800524	0.5651112935528485	0	0	1.2819785759294267	0.7779527921872326	EHD1
Negative Regulation of Canonical Wnt Signaling Pathway (GO:0090090)	1/116	0.5450718859800524	0.5651112935528485	0	0	1.2819785759294267	0.7779527921872326	SNAI2
Cytoskeleton Organization (GO:0007010)	1/117	0.5481590723874414	0.5678480513140107	0	0	1.2708645677161419	0.7640307594726512	AJUBA
MAPK Cascade (GO:0000165)	1/119	0.554271183272904	0.5732437910132968	0	0	1.249201670351265	0.7371554190927616	DAXX
Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	1/119	0.554271183272904	0.5732437910132968	0	0	1.249201670351265	0.7371554190927616	TSC22D1
Cellular Response to Oxidative Stress (GO:0034599)	1/121	0.560301201398737	0.57853720469894	0	0	1.2282608695652173	0.7115079148194569	NFE2L2
Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	1/121	0.560301201398737	0.57853720469894	0	0	1.2282608695652173	0.7115079148194569	EPHA2
Transcription Initiation at RNA Polymerase II Promoter (GO:0006367)	1/122	0.5632857683573415	0.5811460488174522	0	0	1.2180500658761528	0.6991220015876152	ELOB
Calcium Ion Transport (GO:0006816)	1/126	0.5750242391318212	0.5918132680115824	0	0	1.1788405797101449	0.6523032819935651	TPT1
Negative Regulation of MAPK Cascade (GO:0043409)	1/126	0.5750242391318212	0.5918132680115824	0	0	1.1788405797101449	0.6523032819935651	TNIP1
Regulation of Cell Motility (GO:2000145)	1/126	0.5750242391318212	0.5918132680115824	0	0	1.1788405797101449	0.6523032819935651	FLNA
Regulation of Anatomical Structure Morphogenesis (GO:0022603)	1/127	0.5779095738712982	0.5943008502776964	0	0	1.1694271911663217	0.6412412141164736	EPHA2
Central Nervous System Development (GO:0007417)	2/287	0.5792875039690926	0.5952355000297801	0	0	1.0334229734921245	0.564203857377065	SZT2;SLC2A1
Regulation of DNA Repair (GO:0006282)	1/130	0.586449398904524	0.6021070284869263	0	0	1.1420626895854398	0.6094833289901207	DMAP1
Mitochondrion Organization (GO:0007005)	1/134	0.5975695510658233	0.6130281004870896	0	0	1.1074970033780103	0.5702331499169119	BCL2L1
Receptor-Mediated Endocytosis (GO:0006898)	1/136	0.6030177842202052	0.6181175833404204	0	0	1.0909822866344605	0.5518282118855685	GAK
DNA Repair (GO:0006281)	2/301	0.6052959754787091	0.6199520523668134	0	0	0.9843517320508752	0.4941817040710024	MUS81;RFWD3
Intracellular Calcium Ion Homeostasis (GO:0006874)	1/139	0.6110531211433888	0.6253438796217423	0	0	1.0671077504725899	0.5256267396864823	TPT1
Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	1/141	0.6163200911095119	0.6302257821256815	0	0	1.05175983436853	0.5090400032463053	EHD1
Protein Homooligomerization (GO:0051260)	1/143	0.6215162436809962	0.6350274663697136	0	0	1.0368442539293734	0.4931161099316406	EHD1
Negative Regulation of Wnt Signaling Pathway (GO:0030178)	1/145	0.626642524219232	0.6397500910975105	0	0	1.0223429951690821	0.47782168533303065	SNAI2
Positive Regulation of Metabolic Process (GO:0009893)	1/147	0.6316998656203914	0.6443947986111549	0	0	1.0082390311693468	0.4631254177458564	VEGFA
Regulation of Cold-Induced Thermogenesis (GO:0120161)	1/148	0.6342029721976377	0.6459097686346728	0	0	1.0013309671694766	0.45599233448041915	VEGFA
